GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	1.76e-07	1.76e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
GO:0031647	regulation of protein stability	0.013	0.013	1	ISOC2,PSMD8,STUB1,GLTSCR2,PFN1,PARK7,FLOT1,PHB,TNIP2,DPM3,RAD23A,TOMM7,BAG6,PHB2
GO:0009123	nucleoside monophosphate metabolic process	5.14e-10	5.14e-10	1	BAD,UQCRC1,NDUFB2,NDUFB7,LHPP,TPI1,DNPH1,PARK7,COX6B1,DUT,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6
GO:0009161	ribonucleoside monophosphate metabolic process	4.67e-09	4.67e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,LHPP,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6
GO:0009126	purine nucleoside monophosphate metabolic process	3.96e-09	3.96e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,LHPP,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6
GO:0009167	purine ribonucleoside monophosphate metabolic process	3.96e-09	3.96e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,LHPP,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6
GO:0009141	nucleoside triphosphate metabolic process	8e-10	8e-10	1	BAD,UQCRC1,NDUFB2,NDUFB7,TPI1,PARK7,COX6B1,DUT,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,DTYMK,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6,NFS1
GO:0009199	ribonucleoside triphosphate metabolic process	2.79e-09	2.79e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6,NFS1
GO:0009144	purine nucleoside triphosphate metabolic process	3.53e-09	3.53e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6,NFS1
GO:0009205	purine ribonucleoside triphosphate metabolic process	2.68e-09	2.68e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6,NFS1
GO:0046034	ATP metabolic process	2.04e-09	2.04e-09	1	BAD,UQCRC1,NDUFB2,NDUFB7,TPI1,PARK7,COX6B1,ATPIF1,NDUFA2,ATP5G2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,COA6,ATP5I,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O,EIF6
GO:0009142	nucleoside triphosphate biosynthetic process	5.78e-05	5.78e-05	1	ATP5G2,COX5B,SURF1,ATP5J,ATP5C1,ATP5H,DTYMK,ATP5I,ATP5J2,ATP5O
GO:0022900	electron transport chain	4.54e-08	4.54e-08	1	UQCRC1,NDUFB2,NDUFB7,PARK7,COX6B1,NDUFA2,COX5B,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,COA6,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3
GO:0015980	energy derivation by oxidation of organic compounds	1.76e-07	1.76e-07	1	UQCRC1,NDUFB2,NDUFB7,GLTSCR2,PARK7,COX6B1,NDUFA2,BLOC1S1,COX5B,TBRG4,NDUFB10,NDUFB11,SURF1,NDUFC2,NDUFV3,NDUFB8,COA6,GAA,NDUFA11,COX8A,IDH2,UQCR10,NDUFA13,NDUFS3,UBA52
GO:0045333	cellular respiration	8.99e-09	8.99e-09	1	UQCRC1,NDUFB2,NDUFB7,GLTSCR2,PARK7,COX6B1,NDUFA2,BLOC1S1,COX5B,TBRG4,NDUFB10,NDUFB11,SURF1,NDUFC2,NDUFV3,NDUFB8,COA6,NDUFA11,COX8A,IDH2,UQCR10,NDUFA13,NDUFS3
GO:0022904	respiratory electron transport chain	4.19e-08	4.19e-08	1	UQCRC1,NDUFB2,NDUFB7,PARK7,COX6B1,NDUFA2,COX5B,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,COA6,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3
GO:0009124	nucleoside monophosphate biosynthetic process	2.7e-05	2.7e-05	1	LHPP,DUT,ATP5G2,COX5B,SURF1,ATP5J,ATP5C1,ATP5H,ATP5I,ATP5J2,ATP5O
GO:0009127	purine nucleoside monophosphate biosynthetic process	7.6e-05	7.6e-05	1	LHPP,ATP5G2,COX5B,SURF1,ATP5J,ATP5C1,ATP5H,ATP5I,ATP5J2,ATP5O
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.000103	0.000103	1	LHPP,ATP5G2,COX5B,SURF1,ATP5J,ATP5C1,ATP5H,ATP5I,ATP5J2,ATP5O
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	7.6e-05	7.6e-05	1	LHPP,ATP5G2,COX5B,SURF1,ATP5J,ATP5C1,ATP5H,ATP5I,ATP5J2,ATP5O
GO:0006119	oxidative phosphorylation	1.76e-09	1.76e-09	1	UQCRC1,NDUFB2,NDUFB7,PARK7,COX6B1,NDUFA2,COX5B,NDUFB10,NDUFB11,SURF1,NDUFC2,NDUFV3,ATP5C1,NDUFB8,COA6,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3
GO:0042773	ATP synthesis coupled electron transport	8.4e-09	8.4e-09	1	UQCRC1,NDUFB2,NDUFB7,PARK7,COX6B1,NDUFA2,COX5B,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,COA6,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3
GO:0042775	mitochondrial ATP synthesis coupled electron transport	4.19e-08	4.19e-08	1	UQCRC1,NDUFB2,NDUFB7,PARK7,COX6B1,NDUFA2,COX5B,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,NDUFA11,COX8A,UQCR10,NDUFA13,NDUFS3
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	1.29e-07	1.29e-07	1	NDUFB2,NDUFB7,PARK7,NDUFA2,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,NDUFA11,NDUFS3
GO:0071806	protein transmembrane transport	4.74e-05	4.74e-05	1	TOMM22,TIMM50,GRPEL1,PEX16,TIMM17B,TIMM10,ZFAND2B,NDUFA13,TOMM7,TIMM23
GO:0065002	intracellular protein transmembrane transport	3.43e-05	3.43e-05	1	TOMM22,TIMM50,GRPEL1,PEX16,TIMM17B,TIMM10,ZFAND2B,NDUFA13,TOMM7,TIMM23
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2.75e-09	2.75e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,FBXW4,PSMD3,RNF7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0000956	nuclear-transcribed mRNA catabolic process	0.000144	0.000144	1	RPL18,EXOSC5,RPS5,RPS16,RPL28,RPL19,RPL23,LSM4,RPL27,RPLP1,NT5C3B,FAU,RPL27A,RPS21,RPL38,RPLP2,RPL37A,LSM2,UBA52
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2.38e-05	2.38e-05	1	RPL18,RPS5,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
GO:0009308	amine metabolic process	2.75e-06	2.75e-06	1	PSMC4,PSMC5,DHPS,PSMD8,PSMA7,PSMD3,PARK7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,AFMID,PSMD13,PSMB3
GO:0044106	cellular amine metabolic process	1.34e-06	1.34e-06	1	PSMC4,PSMC5,DHPS,PSMD8,PSMA7,PSMD3,PARK7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,AFMID,PSMD13,PSMB3
GO:0033238	regulation of cellular amine metabolic process	4.82e-08	4.82e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,PARK7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
GO:0042180	cellular ketone metabolic process	0.000543	0.000543	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,COQ5,PARK7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,EIF6,PSMB3
GO:0010565	regulation of cellular ketone metabolic process	7.56e-05	7.56e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,PARK7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,EIF6,PSMB3
GO:0006521	regulation of cellular amino acid metabolic process	1.77e-08	1.77e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,PARK7,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
GO:0034976	response to endoplasmic reticulum stress	0.0119	0.0119	1	PSMC5,KLHDC3,SDF2,FLOT1,PREB,UBXN1,TMUB1,PSMC3,UBXN6,YIF1A,BCAP31,RNF5
GO:0036503	ERAD pathway	0.0013	0.0013	1	PSMC4,PSMC5,SDF2,UBXN1,TMUB1,PSMC3,UBXN6,BCAP31,RNF5,BAG6
GO:0006413	translational initiation	1.1e-06	1.1e-06	1	RPL18,RPS5,EIF3I,EIF2AK1,RPS16,EIF3B,RPL28,RPL19,RPL23,EIF3G,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,EIF1,EIF3F,RPLP2,RPL37A,UBA52
GO:0006888	ER to Golgi vesicle-mediated transport	0.000404	0.000404	1	TRAPPC6A,TRAPPC3,COPE,COPZ1,TMEM115,IER3IP1,PREB,SEC13,STX5,PEF1,YIF1A,DCTN2,BCAP31
GO:0070482	response to oxygen levels	0.000148	0.000148	1	PSMC4,PLOD1,PSMC5,ALKBH5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,LONP1,UBA52,PSMB3
GO:0036293	response to decreased oxygen levels	7.56e-05	7.56e-05	1	PSMC4,PLOD1,PSMC5,ALKBH5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,LONP1,UBA52,PSMB3
GO:0071453	cellular response to oxygen levels	0.000248	0.000248	1	PSMC4,PSMC5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0036294	cellular response to decreased oxygen levels	0.000109	0.000109	1	PSMC4,PSMC5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0001666	response to hypoxia	6.28e-05	6.28e-05	1	PSMC4,PLOD1,PSMC5,ALKBH5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,LONP1,UBA52,PSMB3
GO:0071456	cellular response to hypoxia	8.65e-05	8.65e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0043620	regulation of DNA-templated transcription in response to stress	3.1e-05	3.1e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	1.72e-05	1.72e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	3.22e-07	3.22e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0042254	ribosome biogenesis	7.24e-10	7.24e-10	1	TSR3,RPL18,EXOSC5,RPS5,RPS16,FBL,GLTSCR2,DDX49,RPL28,RPL19,RRP9,MRPS7,RPL23,RPL27,ERAL1,IMP4,RPLP1,PELP1,FAU,TSR2,RPL27A,RPS21,RPL38,TRMT112,MRPL11,SART1,RPLP2,IMP3,MRPS11,RPL37A,UBA52,WDR46,EIF6,MRPL20
GO:0016072	rRNA metabolic process	1.12e-08	1.12e-08	1	TSR3,RPL18,EXOSC5,RPS5,RPS16,FBL,GLTSCR2,DDX49,RPL28,RPL19,RRP9,RPL23,RPL27,IMP4,RPLP1,PELP1,FAU,TSR2,RPL27A,RPS21,RPL38,TRMT112,SART1,RPLP2,IMP3,MRPS11,RPL37A,UBA52,WDR46,EIF6
GO:0006364	rRNA processing	3.18e-09	3.18e-09	1	TSR3,RPL18,EXOSC5,RPS5,RPS16,FBL,DDX49,RPL28,RPL19,RRP9,RPL23,RPL27,IMP4,RPLP1,PELP1,FAU,TSR2,RPL27A,RPS21,RPL38,TRMT112,SART1,RPLP2,IMP3,MRPS11,RPL37A,UBA52,WDR46,EIF6
GO:0016236	macroautophagy	0.00118	0.00118	1	NSFL1C,TOMM22,ATP6V0E1,VAMP8,CHMP2A,VPS25,LAMTOR5,LAMTOR1,WIPI2,SNF8,MTMR14,UBXN6,ATP6V0E2,CHMP6,LAMTOR4,TOMM7,C6ORF106,CSNK2B,UBA52
GO:0071826	ribonucleoprotein complex subunit organization	0.0013	0.0013	1	GLTSCR2,PRPF31,PRPF19,SNRPC,MRPS7,LSM4,ERAL1,TXNL4A,RPL38,MRPL11,SART1,MRPS11,RUVBL2,EIF6,MRPL20
GO:0022618	ribonucleoprotein complex assembly	0.000663	0.000663	1	GLTSCR2,PRPF31,PRPF19,SNRPC,MRPS7,LSM4,ERAL1,TXNL4A,RPL38,MRPL11,SART1,MRPS11,RUVBL2,EIF6,MRPL20
GO:0006457	protein folding	0.0125	0.0125	1	ERP29,FKBP8,EMC3,PRKCSH,HSPBP1,DNAJB2,UBXN1,RUVBL2,PFDN6,CSNK2B,UBA52
GO:0050851	antigen receptor-mediated signaling pathway	0.0248	0.0248	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0050852	T cell receptor signaling pathway	0.000361	0.000361	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1903311	regulation of mRNA metabolic process	0.0014	0.0014	1	PAF1,EXOSC5,PSMC5,PSMD3,SHFM1,PSMB6,PSMD4,PSMC3,PSMD13,NELFE,UBA52,PSMB3
GO:0061013	regulation of mRNA catabolic process	0.000287	0.000287	1	PSMC4,EXOSC5,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0043487	regulation of RNA stability	0.000109	0.000109	1	PSMC4,EXOSC5,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0043488	regulation of mRNA stability	6.39e-05	6.39e-05	1	PSMC4,EXOSC5,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0019080	viral gene expression	4.19e-08	4.19e-08	1	POLR2J,RPL18,RPS5,RPS16,POLR2I,EIF3B,RPL28,RPL19,RPL23,EIF3G,RPL27,RPLP1,FAU,PSMC3,RPL27A,RPS21,RPL38,EIF3F,RPLP2,POLR2L,PCBP2,RPL37A,NELFE,UBA52
GO:0019083	viral transcription	3.19e-06	3.19e-06	1	POLR2J,RPL18,RPS5,RPS16,POLR2I,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,PSMC3,RPL27A,RPS21,RPL38,RPLP2,POLR2L,RPL37A,NELFE,UBA52
GO:0006818	hydrogen transport	1.25e-06	1.25e-06	1	SLC9A3R1,ATP6V0E1,ATP6V1F,ATP5G2,COX5B,COX17,ATP5J,ATP5C1,ATP5H,ATP5I,COX8A,ATP5J2,ATP5O
GO:0015992	proton transport	9.02e-07	9.02e-07	1	SLC9A3R1,ATP6V0E1,ATP6V1F,ATP5G2,COX5B,COX17,ATP5J,ATP5C1,ATP5H,ATP5I,COX8A,ATP5J2,ATP5O
GO:0000209	protein polyubiquitination	7.77e-06	7.77e-06	1	PSMC4,PSMC5,PSMD8,CDC34,PSMA7,STUB1,FBXW4,PSMD3,RNF167,PRPF19,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,OTUB1,RNF187,RNF181,PSMD13,RNF5,UBA52,PSMB3
GO:0034612	response to tumor necrosis factor	0.00239	0.00239	1	PSMC4,PSMC5,CDIP1,PSMD8,PSMA7,PSMD3,HYAL1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,CIB1,PSMD13,UBA52,PSMB3
GO:0071356	cellular response to tumor necrosis factor	0.00131	0.00131	1	PSMC4,PSMC5,CDIP1,PSMD8,PSMA7,PSMD3,HYAL1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,CIB1,PSMD13,UBA52,PSMB3
GO:0033209	tumor necrosis factor-mediated signaling pathway	0.000214	0.000214	1	PSMC4,PSMC5,CDIP1,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0070972	protein localization to endoplasmic reticulum	8.86e-08	8.86e-08	1	RPL18,RPS5,PMM1,RPS16,RPL28,RPL19,PEX16,RPL23,RPL27,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,BCAP31,RPL37A,UBA52
GO:0090150	establishment of protein localization to membrane	1.1e-07	1.1e-07	1	BAD,RPL18,RPS5,TOMM22,UBL4A,RPS16,RPL28,RPL19,YWHAE,KRT18,PEX16,RPL23,RPL27,TIMM10,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,CIB1,NDUFA13,TOMM7,RPL37A,BAG6,UBA52
GO:0072599	establishment of protein localization to endoplasmic reticulum	2.22e-07	2.22e-07	1	RPL18,RPS5,PMM1,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
GO:0045047	protein targeting to ER	1.37e-07	1.37e-07	1	RPL18,RPS5,PMM1,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
GO:0006612	protein targeting to membrane	1.08e-05	1.08e-05	1	RPL18,RPS5,RPS16,RPL28,RPL19,PEX16,RPL23,RPL27,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,CIB1,RPL37A,UBA52
GO:0006613	cotranslational protein targeting to membrane	6.06e-07	6.06e-07	1	RPL18,RPS5,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	2.13e-07	2.13e-07	1	RPL18,RPS5,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,ZFAND2B,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
GO:0048863	stem cell differentiation	0.0014	0.0014	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PEF1,PSMC3,PSMD13,UBA52,PSMB3
GO:2000736	regulation of stem cell differentiation	6.21e-05	6.21e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0002244	hematopoietic progenitor cell differentiation	2.23e-05	2.23e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,ARMC6,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0060218	hematopoietic stem cell differentiation	1.27e-05	1.27e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1901532	regulation of hematopoietic progenitor cell differentiation	1.55e-05	1.55e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1902036	regulation of hematopoietic stem cell differentiation	6.5e-06	6.5e-06	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0051348	negative regulation of transferase activity	5.98e-05	5.98e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,PARK7,MAD2L2,RPL23,FOXA2,SHFM1,VPS25,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,GPS1,QARS,CHMP6,PSMD13,AKT1S1,UBA52,PSMB3
GO:1903320	regulation of protein modification by small protein conjugation or removal	6.29e-08	6.29e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,STUB1,GLTSCR2,PSMD3,PARK7,MAD2L2,SHFM1,HSPBP1,DNAJB2,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,UBXN1,PEF1,PSMC3,OTUB1,COMMD1,PSMD13,DAXX,UBA52,PSMB3
GO:0031396	regulation of protein ubiquitination	4.82e-08	4.82e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,STUB1,PSMD3,PARK7,MAD2L2,SHFM1,HSPBP1,DNAJB2,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,UBXN1,PEF1,PSMC3,OTUB1,COMMD1,PSMD13,DAXX,UBA52,PSMB3
GO:0051438	regulation of ubiquitin-protein transferase activity	2.2e-07	2.2e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,PARK7,MAD2L2,RPL23,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1904666	regulation of ubiquitin protein ligase activity	3.21e-08	3.21e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,MAD2L2,RPL23,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	1.06e-06	1.06e-06	1	PSMC4,PSMC5,PSMD8,PSMA7,STUB1,GLTSCR2,PSMD3,SHFM1,HSPBP1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PEF1,PSMC3,COMMD1,PSMD13,UBA52,PSMB3
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	4.19e-08	4.19e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,PARK7,MAD2L2,RPL23,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,UBXN1,PSMC3,OTUB1,PSMD13,UBA52,PSMB3
GO:1903362	regulation of cellular protein catabolic process	1.78e-08	1.78e-08	1	PSMC4,KEAP1,PSMC5,PSMD8,PSMA7,STUB1,GLTSCR2,PSMD3,PARK7,RPL23,SHFM1,ATPIF1,HSPBP1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,UBXN1,PSMC3,COMMD1,RAD23A,PSMD13,BCAP31,BAG6,UBA52,GPX1,PSMB3
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	2.57e-09	2.57e-09	1	PSMC4,KEAP1,PSMC5,PSMD8,PSMA7,STUB1,GLTSCR2,PSMD3,PARK7,RPL23,SHFM1,ATPIF1,HSPBP1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,UBXN1,PSMC3,COMMD1,RAD23A,PSMD13,BCAP31,BAG6,UBA52,GPX1,PSMB3
GO:0061136	regulation of proteasomal protein catabolic process	0.00495	0.00495	1	KEAP1,STUB1,GLTSCR2,PARK7,HSPBP1,UBXN1,COMMD1,RAD23A,BCAP31,BAG6,GPX1
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.00124	0.00124	1	KEAP1,STUB1,GLTSCR2,PARK7,HSPBP1,UBXN1,COMMD1,RAD23A,BCAP31,BAG6
GO:0045732	positive regulation of protein catabolic process	2.55e-08	2.55e-08	1	PSMC4,KEAP1,PSMC5,PSMD8,PSMA7,STUB1,GLTSCR2,PSMD3,SHFM1,ATPIF1,HSPBP1,PSMB7,ANAPC11,PSMB6,SNF8,PSMD4,PSMB4,STX5,PACSIN3,PSMC3,RAD23A,PSMD13,BCAP31,NDUFA13,BAG6,UBA52,PSMB3
GO:1903364	positive regulation of cellular protein catabolic process	3.94e-08	3.94e-08	1	PSMC4,KEAP1,PSMC5,PSMD8,PSMA7,STUB1,GLTSCR2,PSMD3,SHFM1,ATPIF1,HSPBP1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,RAD23A,PSMD13,BCAP31,BAG6,UBA52,PSMB3
